Day,000060,000080,000100,000120,000150,000240,000250,000270,000660,000670,000720,000810,000880,000990,001230,001440,001450,001740,002380,002790,003000,003090,003380,003410,003490,003670,003800,004000,004020,004170,004370,004490,004800,004990,005250,005290,005300,005380,005385,005387,005490,005830,005850,005930,005935,005940,006260,006280,006360,006400,006650,006730,006800,007070,007310,007390,008560,008770,008930,009150,009240,009540,009830,009900,010060,010120,010130,010620,010780,010950,011000,011070,011170,011200,011210,011780,012330,012450,012510,012750,013120,013890,014680,015750,015760,016360,016380,017670,017800,018260,018880,019170,020150,021240,022100,023530,024110,025900,025980,026960,027360,028050,028260,028300,028670,029780,030000,030190,030200,030520,031390,031430,032190,032300,032350,032500,032620,032640,032830,033290,033310,033640,033780,034020,034220,034230,034730,035080,035250,035420,035600,035720,035760,035890,035900,036030,036460,036490,036540,036570,036810,036830,036930,038500,039030,039200,039490,039840,041190,041510,041960,042000,042660,042700,043150,046890,047040,047050,047810,048260,048410,048530,049070,051600,051900,051905,051910,051915,052400,052690,053030,053800,055550,056190,058470,058820,060150,060250,060720,061970,064260,064350,064550,064760,065660,066570,066575,066970,067000,067160,067310,067630,068240,068270,068760,069080,069500,069620,069960,071050,073240,074600,078020,078130,078340,078600,078930,081660,082270,083790,084110,084370,084850,084990,085660,086280,086390,086450,086790,086900,088350,088800,089030,089970,089980,090430,090460,091700,091990,092040,092190,095610,095660,095700,096530,096770,097950,098460,099320,100090,101490,102110,102710,102780,104480,105560,108320,110790,111770,112040,112610,120110,121800,122450,122630,122870,128940,131290,131370,131970,137400,138040,138930,139130,139480,140410,140860,141080,143240,144510,145020,151860,151910,153130,161390,161890,166090,175330,178320,178920,180640,181710,183300,183490,185490,185750,192820,194480,196170,200130,204270,204320,205470,206640,206650,207940,213420,214150,214320,214370,214450,214980,215000,215200,216080,217270,218410,220630,222080,222800,226950,230360,232140,235980,237690,240810,241560,243070,247540,251270,252670,253450,256840,263720,263750,267250,267980,268600,271560,272210,272290,273130,278280,278530,282330,285130,287410,290510,290650,292150,293490,293780,294090,294870,298000,298020,298050,298380,299030,299660,299900,307950,314130,316140,319400,319660,321550,323990,326030,330590,330860,336260,336370,347860,348150,348210,352820,357780,363280,950130
2021-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-29,29296,33892,60118,139800,136240,17120,47906,83300,111466,674953,50451,225000,31552,62395,17150,2035,25600,5128,308503,48549,13372,32852,9353,7629,30320,144929,44994,93000,39950,240556,280668,78388,99370,32994,28250,34300,136336,207824,101053,99639,286335,57340,32600,70293,64267,13171,58380,235000,41424,748030,182500,8863,8769,32673,465836,18450,4706,81995,59158,175004,88000,101109,36477,28337,118130,58603,510125,74973,45725,98700,27701,241000,218500,28437,77573,168740,243649,40097,80475,83156,5363,87870,334380,5808,24750,46159,11183,309500,47376,154610,14170,46957,106548,78724,6544,105500,10737,81500,12207,34392,4563,22793,114867,39784,6130,34450,22983,19995,31270,23400,38550,153952,14475,55800,19650,37895,7779,14170,66400,8115,10816,33136,84841,25414,20667,15600,246734,5862,25955,385329,18037,127800,162205,1808,52735,8640,48200,381274,7206,646159,24600,40316,12675,5184,101155,31520,106500,36896,10600,81700,8296,26300,25295,33194,42950,14939,6045,20108,29610,117157,23237,19872,23188,44697,1201930,641380,764391,362698,35210,97900,16374,70916,37782,34990,187936,3853,11721,58002,22214,14150,8697,21713,48405,124212,55394,122091,63400,223397,12669,219932,23841,13293,33319,213879,136300,30950,38957,142575,79400,86692,5410,27825,8919,4165,165900,107535,40431,37728,17800,6850,42200,46552,43500,24017,19774,157000,31289,21863,43394,153067,3347,13450,21041,16990,66688,182482,19700,10317,86177,37250,13017,27432,27559,65350,54018,218216,376500,19019,45750,20047,32661,38885,28117,9955,5732,56115,115906,44500,43988,182067,62747,79851,18313,8232,23179,71507,272052,57405,7148,44108,47692,33927,8605,9760,162834,163300,136100,47500,41610,116288,142632,14321,6112,102940,41788,42950,43550,8258,38234,45886,58492,92609,73400,60600,16307,117582,112173,159679,70944,34400,7971,61620,16027,16050,36791,865000,56058,18978,58361,65791,84142,103267,168429,77032,23950,26790,30558,4871,15550,43300,36464,17658,5630,59000,87849,39900,43528,49600,563000,139375,2199,87965,22003,39922,123500,60826,68244,55368,111222,16191,40508,107636,334487,12775,166213,200955,6936,7205,35682,13451,93206,49226,55661,23857,247651,577000,691051,22108,51700,70424,41550,116780,40450,13190,3271,43851,19114,63500,97914,5609,47703,51130,102000,49500,23032,52049,407000,251262,25325,16778
2021-11-30,29305,33892,60118,139800,136260,17120,47906,84500,111466,676326,50451,227000,31498,60764,17150,2035,25950,5128,307534,48549,13372,32852,9345,7621,30320,144929,44994,93900,39950,240556,280668,78758,99147,32994,28250,35250,136336,207824,101108,99202,286335,57340,32600,70363,64267,13153,58380,235000,41424,749140,182500,8971,8781,32963,465836,18450,4706,81658,59083,173321,88000,100552,36477,28337,118608,58603,510125,74853,45725,96600,27701,241000,218500,28437,77573,165495,243649,40097,80475,83620,5397,87826,334620,5808,24600,46171,11183,309500,47376,154610,14170,46957,106548,78946,6547,105500,10723,80400,12207,34392,4569,22793,114867,39745,6010,34150,22983,19995,31277,22900,38550,153952,14473,56000,18950,37722,7779,14170,66400,8115,10819,33136,84841,25414,20667,15900,246734,5862,25955,385329,18037,126785,162135,1808,52806,8640,48800,381479,7236,646159,24600,40316,12675,5184,103009,31520,106500,36896,10350,83100,8296,26300,25295,33171,41050,14977,6045,20108,29610,114491,23237,19914,23194,44697,1201930,641470,764391,362698,34811,97900,16374,70916,37782,34828,187936,3843,11721,57429,22126,13950,8697,21615,48405,124212,55533,122091,65100,223469,12669,219932,24262,13254,33308,213879,134300,30500,38957,143075,79900,86358,5530,27491,8923,4225,147500,107535,40174,37728,17800,6850,42200,46552,42900,24017,19677,157000,31289,21863,43394,154607,3347,13450,21137,16948,66134,182482,20250,10360,86177,36750,13017,27432,27487,65350,53408,218216,376500,19019,46250,20081,32898,39185,28036,9945,5732,56152,116629,43900,44308,181746,62747,79851,18313,8227,23179,71262,272052,57603,7130,44124,47692,33927,8605,9760,162834,162000,136100,47800,41610,116288,142632,14333,6112,102950,41788,42950,42050,8258,38234,45756,58374,92609,80400,60600,16459,117582,112173,159679,70944,34400,7971,61656,16052,16550,36791,864000,56126,18978,58361,65791,84602,103267,168429,76883,23950,26888,30558,4872,15250,43300,36464,17658,5630,58500,88235,39650,43528,49000,563000,138860,2206,87965,22003,39922,120000,60826,68244,55368,111222,16191,40293,107619,334487,12775,166213,204274,6917,7205,36176,13448,93206,49226,56429,23857,247651,577000,678991,22573,51700,72175,41000,117280,39200,13190,3271,43851,18920,68000,97914,5610,48478,51130,102000,53000,23032,52049,407000,251262,25325,16778
2021-12-01,29292,33892,60118,139800,136310,17120,47906,84100,111466,676221,50451,223000,31552,60584,17150,2035,25850,5128,312196,48297,13372,32998,9353,7621,30348,144929,44994,98500,41500,240556,280668,78531,98890,32994,28250,35000,136336,207824,101274,99357,286335,57340,32600,70481,64267,13188,58380,235000,41424,754890,182500,8999,8835,32660,465836,18450,4709,81516,59015,174358,83500,100685,36477,28337,118438,58603,510526,74948,45725,98900,27701,241000,218500,28437,77573,165265,243649,40097,80475,83483,5363,87826,335380,5808,24100,46144,11183,309500,47376,154610,14170,46957,107697,78783,6544,109500,10623,81100,12207,34392,4637,22793,114867,39347,6120,33900,22983,19995,31413,22550,38550,153952,14524,54300,18200,37865,7779,14170,66400,8115,10833,33136,84841,25414,20667,15100,246734,5862,25955,385573,18037,126520,162135,1808,52706,8640,48300,381479,7303,640607,24600,40316,12752,5184,105038,31520,110500,36896,11350,74900,8296,26650,25295,33207,41400,14933,6045,20108,29610,115352,23237,19964,23194,44697,1201930,641380,760558,362698,34389,97900,16374,70916,37782,34752,187936,3843,11721,59373,22037,14000,8697,21966,48405,124023,55623,122091,64200,223469,12669,219932,23722,13295,34064,213879,133500,30450,38957,141860,79900,86010,5570,27552,8927,4375,141700,107535,40150,37728,17150,6920,42200,46568,43150,24017,19541,157000,31289,21863,43394,153759,3347,13450,21182,16897,67214,182482,20800,10372,86177,37400,13017,27432,27432,65350,53863,218216,376500,19019,46750,20081,33655,38980,28037,9961,5732,56115,117393,43900,43933,183451,62747,79880,18313,8227,23179,71441,272052,57450,7140,44194,47692,33927,8605,9760,162834,163900,136100,46650,41610,116288,142632,14363,6112,102935,41788,42950,40800,8258,38234,45660,58196,92609,84400,60600,15776,117582,112173,159679,70944,34400,7971,61656,16043,16950,36791,823000,56085,18978,58342,65791,84771,103267,168429,77104,23950,26849,30558,4865,16000,43300,36464,17658,5630,58900,88001,38800,43528,49600,563000,138560,2206,87965,22003,39922,123500,60826,68244,55368,111222,16191,40066,107743,334487,12775,166213,200735,7070,7205,35806,13450,93206,49226,56769,23857,247651,577000,682800,22220,47500,75180,41550,117075,39200,13190,3271,43851,18660,66900,97914,5609,48646,51130,102000,39700,23032,52049,407000,251262,25325,16778
2021-12-02,29305,33892,60118,139800,136240,17120,47906,84200,111466,679462,50451,221000,31498,61198,17150,2035,25750,5128,316141,48297,13372,32899,9345,7621,30336,144929,44994,91200,41700,240556,280668,78197,98339,32994,28250,35000,136336,207824,101720,99748,286335,57382,33000,70407,64267,13179,58380,235000,41424,750240,182500,9017,8844,32415,465836,18450,4736,81486,59209,174236,83500,101449,36477,28337,117971,58603,511034,74819,45725,96600,27701,241000,218500,28437,77573,165995,243649,40097,80475,83350,5395,87826,335685,5808,24150,46185,11183,309500,47376,154610,14170,46957,106548,78898,6544,107500,10623,76600,12207,34392,4602,22793,114867,39213,6310,33750,22983,19995,31320,22750,38550,153952,14497,53400,18650,38302,7779,14170,66400,8115,10839,33136,84841,25414,20667,15050,246734,5862,25955,385573,18037,126260,162226,1808,52737,8640,48900,381988,7348,640607,24600,40316,12675,5184,105131,31520,109500,36896,10100,79400,8296,26300,25295,33207,41850,14984,6045,20108,29610,117093,23237,19972,23009,44697,1201930,641380,764391,362698,34483,97900,16374,70916,37653,34790,187936,3853,11721,58080,22045,14000,8697,21713,48805,124256,55991,122091,64400,223469,12669,219932,23841,13256,34093,213879,138100,30800,38957,141445,80100,85217,5560,27715,8924,4135,142300,107535,40109,37728,16900,7140,42200,46568,43550,24017,19411,157000,31289,21863,43394,153907,3347,13450,21160,16963,66688,182482,20700,10350,86177,38000,13017,27432,27432,65350,53346,218216,376500,19006,46150,20081,33873,39185,28037,9981,5732,56152,117965,44500,43711,185064,62747,80043,18313,8227,23179,71469,272052,57590,7238,44194,47692,33927,8605,9760,162834,160800,136100,44800,41610,116288,142632,14451,6112,102945,41788,42950,42050,8258,38234,45532,58456,92609,84300,60600,15624,117582,112173,159679,70944,34400,7971,61656,16096,17500,36791,826000,56050,18978,58361,65791,85738,103267,168429,77104,23950,26848,30558,4870,14950,43300,36464,17658,5630,57900,87919,41300,43528,49000,563000,138890,2206,87965,22003,39922,120000,60826,68244,55368,111222,16191,39259,107741,334487,12775,166213,202242,7317,7205,35888,13451,93206,49226,56522,23857,247651,577000,682800,22109,47500,74356,41000,116890,37350,13190,3271,43851,18711,66300,97914,5611,48764,51130,102000,40000,23032,52049,407000,251262,25325,16778
