Day,000060,000080,000100,000120,000150,000240,000250,000270,000660,000670,000720,000810,000880,000990,001230,001440,001450,001740,002380,002790,003000,003090,003380,003410,003490,003670,003800,004000,004020,004170,004370,004490,004800,004990,005250,005290,005300,005380,005385,005387,005490,005830,005850,005930,005935,005940,006260,006280,006360,006400,006650,006730,006800,007070,007310,007390,008560,008770,008930,009150,009240,009540,009830,009900,010060,010120,010130,010620,010780,010950,011000,011070,011170,011200,011210,011780,012330,012450,012510,012750,013120,013890,014680,015750,015760,016360,016380,017670,017800,018260,018880,019170,020150,021240,022100,023530,024110,025900,025980,026960,027360,028050,028260,028300,028670,029780,030000,030190,030200,030520,031390,031430,032190,032300,032350,032500,032620,032640,032830,033290,033310,033640,033780,034020,034220,034230,034730,035080,035250,035420,035600,035720,035760,035890,035900,036030,036460,036490,036540,036570,036810,036830,036930,038500,039030,039200,039490,039840,041190,041510,041960,042000,042660,042700,043150,046890,047040,047050,047810,048260,048410,048530,049070,051600,051900,051905,051910,051915,052400,052690,053030,053800,055550,056190,058470,058820,060150,060250,060720,061970,064260,064350,064550,064760,065660,066570,066575,066970,067000,067160,067310,067630,068240,068270,068760,069080,069500,069620,069960,071050,073240,074600,078020,078130,078340,078600,078930,081660,082270,083790,084110,084370,084850,084990,085660,086280,086390,086450,086790,086900,088350,088800,089030,089970,089980,090430,090460,091700,091990,092040,092190,095610,095660,095700,096530,096770,097950,098460,099320,100090,101490,102110,102710,102780,104480,105560,108320,110790,111770,112040,112610,120110,121800,122450,122630,122870,128940,131290,131370,131970,137400,138040,138930,139130,139480,140410,140860,141080,143240,144510,145020,151860,151910,153130,161390,161890,166090,175330,178320,178920,180640,181710,183300,183490,185490,185750,192820,194480,196170,200130,204270,204320,205470,206640,206650,207940,213420,214150,214320,214370,214450,214980,215000,215200,216080,217270,218410,220630,222080,222800,226950,230360,232140,235980,237690,240810,241560,243070,247540,251270,252670,253450,256840,263720,263750,267250,267980,268600,271560,272210,272290,273130,278280,278530,282330,285130,287410,290510,290650,292150,293490,293780,294090,294870,298000,298020,298050,298380,299030,299660,299900,307950,314130,316140,319400,319660,321550,323990,326030,330590,330860,336260,336370,347860,348150,348210,352820,357780,363280,950130
2021-11-01,28602,34555,60321,142790,101232,16638,48425,84840,103228,680819,50495,227094,33824,56358,17287,2264,25963,5050,332538,49459,12990,32163,9602,7837,30299,145270,46957,86127,44687,244795,282941,82271,102659,32605,28513,34025,145834,208284,97147,98234,297881,62543,32627,70057,64028,13062,62802,272042,41120,730064,188184,8647,8681,32206,482719,20122,4717,86962,56655,160242,100855,103266,40865,29358,130433,58631,532761,75705,45487,101999,25041,208430,226867,27066,84529,173932,250962,45181,77828,83616,5346,75985,334315,6032,22656,47433,11311,309687,48033,154370,14526,56006,103840,78422,6677,103314,10883,84565,12999,35190,4615,24263,114087,42327,6090,34149,23670,19779,30892,19800,38379,168694,13439,58018,20357,40694,7746,14278,67508,9117,8981,34583,80547,24089,19661,17380,243566,6658,27933,410615,18450,125456,175803,1845,51711,9062,45060,389210,6236,627515,26057,43370,11204,4828,106834,30126,104747,36860,11327,76717,9352,28646,25426,32192,40717,15101,6377,21854,30501,124746,24150,19726,23351,41779,1181613,606016,831965,381382,34162,70915,16752,82402,38432,35363,171495,3847,12037,56276,23957,12678,7964,22805,54194,123330,58341,122779,64583,181662,10784,180915,19029,14959,31621,207601,113042,26782,38524,139354,82453,86646,5379,24685,8954,4315,128161,103516,42558,37383,19147,6819,49638,44360,45442,24183,19445,169922,27965,22427,44823,149624,3482,14559,20843,16792,62873,177005,18502,9359,82062,32300,14338,26402,26162,67272,53326,240419,377280,18419,49619,20368,36884,39014,28621,9828,6841,55839,109225,42065,44576,166276,69498,89364,14189,9101,22671,68735,263521,61421,7042,45074,34910,33055,8646,10553,167667,157347,118786,46460,46474,96815,182301,14748,5818,102170,41803,44326,50771,8851,34515,45228,54674,79397,78995,68672,23836,118089,122563,121121,70430,35047,8229,61417,16231,16282,49039,866923,57000,22294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-02,28958,34526,60275,143599,99359,16573,48425,84840,102533,673212,50651,225712,33897,56064,17537,2264,25774,5046,332787,49394,12962,32163,9542,7810,30320,145270,46428,86059,44594,244795,282228,82424,101890,32508,28474,33633,144998,208714,97122,98234,302077,61219,32450,70057,64041,12927,62802,270181,41023,732090,188997,8542,8613,32269,483008,19989,4741,86901,56655,160664,100912,103756,40777,29358,130448,57643,532761,75724,45738,103006,25041,207802,225057,27045,84529,173932,250962,45465,77722,82319,5346,75529,335290,6032,22599,47347,11311,309687,47894,155296,14526,56006,103696,78245,6677,102563,10834,84565,13127,35190,4545,24051,114043,42618,6140,34028,23490,19779,31058,19800,38014,168694,13299,57060,20240,40550,7671,14223,67508,9117,8813,34311,80364,24089,19661,17273,243537,6610,27957,410951,18396,125456,175803,1845,51711,9003,45162,389210,6208,628843,26293,42809,11203,4771,106618,29972,104160,36359,11031,76435,9352,28158,25160,32174,40790,15034,6433,21917,30352,127607,24266,19726,23351,41803,1192407,606269,830206,379702,34146,70915,16844,83196,38234,35363,170283,3847,12047,55700,23815,12600,8037,22850,53407,123405,58666,122779,64518,181662,10806,180915,17154,14944,31621,206456,112423,26782,38510,139354,82453,86446,5412,24877,8870,4400,125502,106407,42310,37446,20626,6819,50197,44566,45041,24163,19379,171892,27184,22427,44594,149624,3456,14607,20643,16917,62873,174738,18378,9202,82502,32300,14338,26494,25818,67088,53583,237605,377280,18419,49221,20093,36884,39002,28362,9785,6751,55435,109225,41847,44377,166276,69831,89364,14422,9101,22592,68735,263299,61680,6972,44869,34910,33055,8624,10289,166219,157347,118200,46460,46879,96815,181532,14793,5818,102059,41803,44290,50910,8851,34515,44922,54674,79039,80278,68704,23744,117371,122563,121121,70430,34842,8229,61187,16210,16282,49516,866923,56882,22343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-03,28647,34359,60321,143599,97566,16572,47873,84840,102533,668039,50403,225578,33314,56064,17537,2264,26050,5046,332787,49085,12962,32163,9542,7740,30315,145126,46276,86127,44687,244305,281154,82424,101890,32508,28474,33584,143599,207930,97122,98234,302077,61888,32388,70057,64028,12870,62851,270181,41023,731768,189203,8521,8564,32253,483008,19757,4770,86563,56655,159342,100832,103421,40629,29358,130433,56505,532761,75565,45758,102176,25027,207738,225462,27090,84529,173932,250962,45465,77722,81804,5365,74897,336021,6032,22577,47347,11311,309687,47801,156117,14526,56006,103946,77650,6677,102473,10706,84565,12923,35190,4545,24640,114043,42535,6148,33706,22943,19779,31080,19800,37875,168694,13299,56627,20020,40550,7671,14113,67356,9117,9032,34059,80332,24089,19810,17105,243537,6658,27957,407719,18353,125456,175803,1844,51711,8987,45060,389210,6208,628843,26293,42780,11135,4763,106618,29972,104312,36109,11466,76435,9352,27999,25298,32153,40972,15091,6485,21985,30352,129474,24150,19726,23351,41803,1204820,606016,825558,376703,34035,70915,16873,82863,38285,35363,169267,3847,12052,55700,23957,12600,8073,22856,52500,123330,58599,122779,64518,184195,10784,180484,16920,14944,31621,206666,111861,26782,38510,139354,82453,85862,5412,24685,8791,4400,124875,103633,42294,37420,20646,6819,50197,44326,45041,24163,19409,171892,26739,22436,44179,149624,3456,14607,20759,16907,62873,174738,18294,9105,82389,32300,14338,26438,25824,67906,53326,239751,377280,18415,49184,20213,36884,39002,28410,9778,6749,55607,109182,41488,44377,171640,69831,89364,14408,9101,22627,68735,263384,61535,6877,44730,35036,33055,8633,10289,164252,157347,118200,46460,46879,97071,182116,14828,5818,102045,41803,44306,50910,8847,34515,45079,54947,78029,81381,69924,23922,117524,122563,121900,70430,34539,8229,61320,16210,16282,51410,866923,57236,22299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-04,28579,34354,60321,143599,96704,16551,48425,84805,102533,653484,50403,225578,33433,56064,17537,2264,26392,5046,332787,48486,12962,32163,9558,7689,30315,145126,46075,86024,44687,243945,281154,82424,101890,32508,28443,33660,141609,207930,97147,98234,299098,61489,32388,70057,64028,12687,62851,270181,41068,731787,189203,8532,8578,32206,483008,19989,4774,85920,56655,159190,99482,103495,40629,29358,130433,56161,532526,75565,45706,102852,25112,207738,225462,27090,84529,175887,250962,45465,77722,81235,5365,74820,338002,6032,22520,47347,11311,309687,47801,156334,14526,56006,104459,76938,6677,102473,10609,84565,12939,35190,4545,24626,113955,42786,6105,33562,23040,19779,31088,19761,37875,168694,13299,56627,20162,40550,7665,14113,67356,9117,9691,33912,80302,24294,19851,17020,243359,6658,27951,406702,18353,124748,175628,1845,51711,8987,45060,389210,6208,629791,26293,42780,11121,4763,106089,29972,104218,36198,11359,76086,9352,28100,25160,32174,40711,15078,6539,22067,30352,129474,24150,19726,23351,41803,1206335,606640,821340,376495,34035,70915,16873,82863,38315,35363,169267,3847,12052,55700,23957,12606,8004,22856,52500,123330,58599,123206,64518,184195,10796,180484,17148,14944,31621,205605,111723,26782,38510,138653,82453,85028,5412,24685,8658,4400,125078,103035,42294,37420,20391,6819,50197,44532,45041,24163,19378,171892,27195,22436,44160,149624,3456,14607,20764,16917,62873,174738,18251,9105,81610,32300,14338,26454,25859,67349,53583,239751,377446,18394,49221,20213,36884,39002,28347,9778,6717,55607,108864,41323,44377,171640,70113,89364,14387,9101,22627,68735,263606,61212,6877,44889,35036,33055,8633,10289,160727,157347,118059,46544,46879,96815,181532,14793,5818,102035,41803,44398,50910,8851,34515,45045,54947,76334,81004,70408,23873,117524,122678,122598,70489,34539,8229,61675,16223,16282,50334,864286,57029,22278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-05,28579,34384,60321,143599,96772,16562,48425,84840,102470,657425,50403,225537,33452,56064,17537,2264,25943,5033,332787,48486,12962,32163,9558,7658,30223,145293,45508,86162,44687,244209,281154,82424,101890,32508,28443,33621,140831,207930,97147,98234,299098,61009,32264,70057,64028,12715,62851,270181,41023,731787,189218,8532,8581,32206,483008,19989,4774,85920,56725,158829,99539,103421,40629,29358,130448,55014,532526,75373,45706,102176,25112,207738,225462,27045,84529,179868,250962,45465,77722,81235,5365,74820,338002,6032,22520,47347,11311,309687,47753,156065,14526,56006,104268,76735,6677,102473,10603,84565,12983,35190,4545,24685,113779,42852,6105,33547,22905,19779,31088,19761,37875,168130,13299,56712,20162,40550,7698,14113,67356,9117,10073,34019,80248,24129,19851,16986,243537,6658,27974,407627,18353,124047,175628,1845,51711,9034,45060,389210,6208,629379,26293,42780,11104,4728,105578,29972,104390,36310,11031,76086,9352,28100,25184,32174,41005,15091,6498,22081,30352,129474,24150,19726,23351,41803,1206335,606640,824201,376119,34035,70915,16873,82863,38315,35363,169267,3847,12052,55700,23933,12600,8145,22866,52500,123405,58483,123206,64518,184195,10796,180484,17169,14944,31621,205605,111723,26831,38510,138653,82453,84964,5412,24685,8567,4400,123352,102968,42131,37389,20046,6843,50197,44326,45028,24163,19392,171892,27486,22436,43886,149624,3456,14607,20648,16907,62873,174738,18251,9105,82320,32300,14338,26438,25756,67349,53583,239751,377446,18415,49221,20196,36884,39014,28325,9778,6736,55607,108864,41354,44377,171640,70598,89836,14539,9101,22627,68735,263384,61380,6837,44900,35036,33055,8633,10289,158731,157347,118045,46744,46879,96815,182395,14828,5818,101951,41803,44398,50910,8851,34515,45258,54947,75273,81304,70408,23922,117371,122190,122598,70489,34539,8229,61630,16210,16282,49851,863858,56482,22278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-29,28579,34384,60321,143599,97245,16562,47968,84840,102533,655543,50403,222754,33346,56095,17537,2264,25139,5033,332787,48438,12962,32163,9542,7622,29726,145293,43742,86024,44687,244209,281154,82619,101890,32508,28443,33725,137219,207930,97147,98234,299098,64781,32264,70057,64028,12583,62851,270181,41023,731591,189487,8532,8581,32206,483008,19989,4774,83784,56725,158829,98832,103421,40667,29358,130448,54752,532526,75373,45688,102176,25112,207738,225462,27045,84529,177913,251814,45465,80969,81160,5365,74820,338002,6032,22520,47366,11311,309687,47753,156922,14526,56006,104268,74524,6677,102535,10553,84565,12983,35190,4545,24903,113779,43710,6124,33534,22928,19787,31191,19761,37919,168130,13299,56712,20129,40550,7691,14119,67356,9117,10002,33863,80221,24129,19851,16977,243537,6658,27974,385792,18362,124123,175628,1846,51711,9022,45060,389210,6208,629379,26293,42780,11089,4794,105658,29876,104196,36310,11068,76137,9352,27246,24600,32174,41609,15078,6535,22067,30352,130929,24150,19726,23351,41825,1204820,606640,824201,376775,33929,70915,16873,82863,38315,35363,169087,3829,12052,55700,23957,12600,7978,22856,52672,123405,58626,123206,64518,192410,10796,180484,17059,14944,31621,205605,111723,26831,38524,137924,82349,85037,5412,24685,8337,4556,121054,104991,38736,37420,19505,6843,50197,44326,45028,24163,19327,171892,26897,22436,43408,149624,3450,14607,20679,16792,62873,174668,18289,9127,82320,32183,14338,26484,24523,67349,53583,239751,377446,18415,49221,20076,36884,39014,28325,9778,6736,55435,108864,41336,44377,171640,70316,90042,14549,9101,22627,68735,263384,61703,6660,44900,35036,33055,8633,10553,154255,157347,118200,46460,46879,96815,183110,14828,5837,101311,41803,44398,50910,8851,34515,45372,54947,75265,81557,70408,23873,117524,120645,122804,70489,34588,8229,61557,16223,16282,49685,863858,56474,22453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-30,28579,34384,60321,143599,97245,16562,48425,84840,102533,655543,50403,222754,33346,56095,17537,2264,25132,5033,332787,48438,12962,32163,9542,7622,29726,145293,43742,86024,44687,244209,281154,82619,101890,32508,28443,33725,137219,207930,97147,98234,299098,64928,32264,70057,64028,12583,62851,270181,41023,731591,189487,8532,8581,32206,483008,19989,4774,83784,56725,158829,98832,103756,40667,29358,130448,54752,532526,75373,45688,102176,25112,207738,225462,27045,84529,177913,251814,45465,80969,81160,5346,74820,338002,6032,22520,47366,11311,309687,47753,156922,14526,56006,104268,74524,6677,102535,10553,84565,13111,35190,4545,24903,113779,43710,6124,33534,22928,19787,31191,19761,37919,168130,13299,56712,20103,40550,7691,14119,67356,9117,10002,33863,80221,24129,19851,16977,243537,6658,27974,385792,18362,124123,175628,1846,51711,9022,45060,389210,6208,629838,26293,42780,11089,4794,105658,29876,104196,36310,11068,76137,9352,27246,24600,32174,41609,15078,6535,22067,30352,130929,24150,19726,23351,41825,1204820,606640,824201,376775,33929,70915,16873,82863,38315,35363,169087,3829,12052,55700,23957,12600,7978,22856,52672,123405,58626,123206,64518,192410,10796,180484,17059,14944,31621,205605,111723,26831,38524,137924,82349,85037,5412,24685,8337,4556,121054,102968,38746,37420,19505,6843,50197,44532,45028,24163,19327,171892,27369,22436,43408,149624,3450,14607,20679,16792,62873,174668,18289,9127,82320,32183,14338,26484,24523,67349,53583,239751,377446,18415,49221,20076,36884,39014,28325,9778,6736,55435,108864,41336,44377,171640,70316,90042,14549,9101,22627,68735,263384,61703,6660,44900,35036,33055,8633,10289,154255,157347,118200,46460,46879,96815,182832,14828,5837,101311,41803,44398,50910,8851,34515,45372,54947,75265,81557,70408,23873,117524,120645,122804,70489,34588,8229,61557,16223,16282,50117,863858,56474,22453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-01,28579,34384,60321,143599,97245,16562,48425,84840,102533,655543,50403,222754,33346,56095,17537,2264,25132,5033,332787,48438,12962,32163,9542,7622,29726,145216,43742,86024,44687,244209,281154,82619,101890,32508,28443,33725,137219,207930,97147,98234,299098,64928,32264,70057,64028,12583,62851,270181,41023,731591,189487,8532,8581,32206,483008,19989,4774,83784,56725,158829,98832,103421,40667,29358,130448,54752,532526,75373,45688,102176,25112,207738,225462,27045,84529,177913,251814,45465,80969,81160,5346,74820,338002,6032,22520,47366,11311,309687,47753,156922,14526,56006,104268,74524,6677,102535,10553,84565,13111,35190,4545,24903,113779,43710,6124,33534,22928,19787,31191,19761,37919,168130,13299,56712,20129,40550,7691,14119,67356,9117,10002,33863,80221,24129,19851,16977,243537,6658,27974,385792,18362,124123,175628,1846,51711,9022,45060,389210,6208,629379,26293,42780,11089,4794,105658,29876,104196,36220,11068,76137,9352,27246,24600,32174,41609,15078,6535,22067,30352,130929,24150,19726,23351,41825,1204820,606640,824201,376775,33929,70915,16873,82863,38315,35363,169087,3829,12052,55700,23957,12600,7978,22856,52672,123405,58626,123206,64518,192410,10796,180484,17059,14944,31621,205605,111723,26831,38524,137924,82349,85037,5412,24685,8337,4556,121054,102272,38746,37420,19505,6843,50197,44326,45028,24163,19327,171892,27599,22436,43408,149624,3450,14607,20679,16792,62873,174668,18289,9127,82320,32183,14338,26484,24523,67906,53583,239751,377446,18415,49221,20076,36884,39014,28325,9778,6736,55435,108864,41336,44377,171640,70316,90042,14549,9101,22627,68735,263384,61703,6660,44900,35036,33055,8633,10553,154255,157347,118200,46460,46879,96815,182832,14828,5837,101311,41803,44398,50910,8851,34515,45372,54947,75265,81557,70408,23873,117371,120645,122804,70489,34588,8229,61557,16223,16282,52302,863858,56474,22453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-02,28579,34384,60321,143599,97245,16562,47968,84840,102533,655543,50403,222754,33346,56095,17537,2264,25132,5033,332787,48438,12962,32163,9542,7622,29726,145216,43742,86024,44687,244209,281154,82619,101890,32508,28443,33725,137219,207930,97147,98234,299098,64928,32264,70057,64028,12583,62851,270181,41023,731591,189487,8532,8581,32206,483008,19989,4774,83784,56725,158829,98832,103421,40667,29358,130448,54752,532526,75373,45688,102176,25112,207738,225462,27045,84529,177913,251814,45465,80969,81160,5365,74820,338002,6032,22520,47366,11311,309687,47753,156922,14526,56006,104268,74524,6677,102535,10553,84565,12983,35190,4545,24903,113779,43632,6124,33534,22928,19787,31191,19761,37919,168130,13299,56712,20103,40550,7691,14119,67356,9117,10002,33863,80221,24129,19851,16977,243537,6658,27974,385792,18362,124123,175628,1846,51711,9022,45060,389210,6208,629838,26293,42780,11089,4794,105658,29876,104196,36220,11068,76137,9352,27246,24600,32174,41609,15078,6535,22067,30352,130929,24150,19726,23351,41825,1206335,606640,824201,376775,33929,70915,16873,82863,38315,35363,169087,3829,12052,55700,23957,12600,7978,22856,52672,123405,58626,123206,64518,192410,10796,180484,17059,14944,31621,205605,111723,26831,38524,137924,82349,85037,5412,24685,8337,4556,121054,105113,38775,37420,19505,6843,50197,44532,45028,24163,19327,171892,27599,22436,43408,149624,3450,14607,20679,16792,62873,174668,18289,9127,82320,32183,14338,26484,24523,67349,53583,239751,377446,18415,49221,20076,36884,39014,28325,9778,6736,55435,108864,41336,44377,171640,70316,90042,14549,9101,22627,68735,263384,61703,6660,44900,35036,33055,8633,10553,154255,157347,118200,46460,46879,96815,182832,14828,5837,101311,41803,44398,50910,8851,34515,45372,54947,75265,81557,70408,23873,117524,120645,122804,70489,34588,8229,61557,16223,16282,50267,863858,56474,22502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
